PS_i	PS_j	Sim_BP	Sim_CC	Sim_MF	Sim_GO_max
PS604169	PS608594	0.52792	0.57099	0.28599	0.57099
PS210200	PS608594	0.57096	0.49636	0.19473	0.57096
PS145260	PS310700	0.57094	0.26899		0.57094
PS158600	PS308240	0.17051	0.57092	0.22931	0.57092
PS601495	PS609161	0.57092	0.29815	0.11161	0.57092
PS161050	PS615895	0.48178	0.31271	0.5709	0.5709
PS233400	PS604772	0.57085	0.47912	0.41832	0.57085
PS136760	PS616814	0.48086	0.57082		0.57082
PS157600	PS182250	0.47848	0.57082	0.20601	0.57082
PS174050	PS601675	0.52314	0.57078	0.25964	0.57078
PS236100	PS610542	0.45915	0.57071	0.11161	0.57071
PS254130	PS604931	0	0.57071	0	0.57071
PS249500	PS604169	0.57068	0.50457	0.25024	0.57068
PS156610	PS269500	0.57064	0.23872	0.30575	0.57064
PS182250	PS300633	0.57061	0.41824		0.57061
PS242860	PS251450	0.5706	0.42822	0.31096	0.5706
PS191100	PS242300	0.57057	0.47741	0.08371	0.57057
PS231200	PS609129	0.53135	0.57057	0.47073	0.57057
PS168000	PS179850	0.30139	0.57056	0.45367	0.57056
PS175100	PS614080	0.49268	0.57055	0.54357	0.57055
PS233400	PS608808	0.57055			0.57055
PS134600	PS214100	0.57053	0.33534	0.33342	0.57053
PS160150	PS212065	0.43744	0.57053	0	0.57053
PS212066	PS251200	0.42885	0.57047	0.30575	0.57047
PS121200	PS231200	0.56142	0.57046	0.15287	0.57046
PS189800	PS259900	0.3426	0.57045		0.57045
PS147950	PS214100	0.34737	0.57044	0.2446	0.57044
PS239300	PS251270	0.33909	0.57043	0	0.57043
PS136800	PS608567	0.57042	0.39217	0.17471	0.57042
PS208500	PS607411	0.57042	0.3025	0.32551	0.57042
PS218330	PS609308	0.57037	0.37798	0.13394	0.57037
PS243310	PS300633	0.45281	0.57036		0.57036
PS154500	PS201000	0.57035	0.43191	0.20838	0.57035
PS256730	PS277300	0.57035	0.28068	0.32551	0.57035
PS229200	PS259900	0.5703	0.46287	0.36365	0.5703
PS300009	PS601462	0.17792	0.57028	0.13394	0.57028
PS105400	PS600721	0.33323	0.57025	0.29491	0.57025
PS227650	PS614372	0.57024	0	0.53588	0.57024
PS224120	PS228520	0.14708	0.47407	0.5702	0.5702
PS115200	PS254130	0.09673	0.57019	0.30575	0.57019
PS143880	PS218330	0.57016	0.28501	0.16742	0.57016
PS136500	PS214150	0.57015	0.53588	0.40095	0.57015
PS158600	PS609129	0.46138	0.57013	0.30575	0.57013
PS268310	PS615774	0.26974	0.57012		0.57012
PS143880	PS600118	0.5085	0.57011	0.07441	0.57011
PS259700	PS604004	0.45327	0.57011		0.57011
PS104500	PS277450	0.57007	0.04765	0	0.57007
PS254090	PS605389	0.57007	0.38169	0.35186	0.57007
PS104290	PS122000	0.57003	0.35428	0.54471	0.57003
PS300352	PS607326	0.32398	0.57003	0	0.57003
PS164400	PS312170	0.39097	0.57002	0.15449	0.57002
PS136800	PS203100	0.56999	0.48438	0.17471	0.56999
PS203100	PS278300	0.56998	0.46076	0.41176	0.56998
PS208085	PS257920	0.56998	0	0.08371	0.56998
PS605432	PS608808	0.56997			0.56997
PS236100	PS277600	0.56993	0.15498	0.50314	0.56993
PS244400	PS303350	0.56992	0.39758	0.19863	0.56992
PS607086	PS608594	0.56992	0.45649	0.17253	0.56992
PS119530	PS177900	0.56991		0.35186	0.56991
PS185800	PS609129	0.56989	0	0.35186	0.56989
PS186500	PS609129	0.56989	0	0.35186	0.56989
PS122000	PS256730	0.56988	0.46939	0.19473	0.56988
PS308230	PS607634	0.53119	0.56987	0.13952	0.56987
PS236100	PS312170	0.48975	0.56986	0.14377	0.56986
PS133100	PS616814	0.51125	0.56985		0.56985
PS218330	PS271930	0.39014	0.56985	0.30575	0.56985
PS108720	PS603513	0.41008	0.56983		0.56983
PS136500	PS188050	0.56983	0.33295	0.16742	0.56983
PS600118	PS601198	0.56983	0.37788	0.13892	0.56983
PS177900	PS224050	0.56981		0.35186	0.56981
PS105550	PS242300	0.47044	0.5698	0.5358	0.5698
PS121200	PS608594	0.48355	0.5698	0.17593	0.5698
PS143880	PS254800	0.50289	0.56971	0.16742	0.56971
PS174050	PS276700	0.35021	0.56971	0.13952	0.56971
PS242300	PS249270	0.45466	0.56971	0.05023	0.56971
PS162000	PS604364	0.56969	0.25492	0.2446	0.56969
PS175100	PS608594	0.32805	0.56969	0.21243	0.56969
PS116200	PS607634	0.33812	0.56968	0.10045	0.56968
PS194070	PS271930	0.56966	0.40402	0.25964	0.56966
PS100300	PS607426	0.30617	0.56964	0.18345	0.56964
PS114580	PS614039	0.56963	0.4909	0.19267	0.56963
PS239300	PS400044	0.56962	0.39277	0.29683	0.56962
PS122000	PS175800	0.56959	0.46422	0.44352	0.56959
PS214700	PS614742	0.56957	0.23819	0.2103	0.56957
PS100300	PS600721	0.27231	0.56956	0.11161	0.56956
PS147920	PS601144	0.56956	0.37843	0.15399	0.56956
PS118220	PS229200	0.4014	0.28861	0.56953	0.56953
PS229200	PS300751	0.54514	0.47481	0.56953	0.56953
PS271930	PS312080	0.46511	0.56953	0.23174	0.56953
PS601462	PS605711	0.34485	0.22762	0.56953	0.56953
PS174050	PS305620	0.56952	0.41768	0.26207	0.56952
PS107250	PS211400	0.56951	0.20981	0.15651	0.56951
PS180849	PS236730	0.56951	0.17123	0.17835	0.56951
PS600630	PS607014	0.5695	0.53136	0.56211	0.5695
PS243310	PS604004	0.40142	0.56946		0.56946
PS305100	PS612199	0.56945	0.53063	0.22255	0.56945
PS147950	PS607634	0.29398	0.56942	0.12557	0.56942
PS278300	PS608808	0.5694			0.5694
PS156200	PS310500	0.56937	0.25063	0.51844	0.56937
PS192600	PS277450	0.56937	0.44354	0	0.56937
PS177900	PS605389	0.56935		0.35186	0.56935
PS104290	PS190440	0.4928	0.56934	0.37388	0.56934
PS135700	PS615952	0.49055	0.50955	0.5693	0.5693
PS310500	PS600165		0.5693		0.5693
PS119530	PS233400	0.48353	0.56929	0.22931	0.56929
PS135900	PS177900	0.56929		0.20279	0.56929
PS187300	PS210200	0.43153	0.0736	0.56926	0.56926
PS209900	PS613280	0.56926	0.40375	0	0.56926
PS203300	PS600630	0.45188	0.56925	0.29993	0.56925
PS242300	PS278300	0.56925	0.29927	0.4744	0.56925
PS182250	PS256520	0.28361	0.56921	0.24186	0.56921
PS248600	PS604233	0.1554	0.56921	0.09932	0.56921
PS614675	PS616814	0.07567	0.56915		0.56915
PS190300	PS604364	0.56913	0.29634	0.29993	0.56913
PS143880	PS603387	0.56912	0.45573	0.13952	0.56912
PS175100	PS610542	0.5691	0.54627	0.4744	0.5691
PS167250	PS242300	0.56909	0.31714	0.12557	0.56909
PS266900	PS300009	0.41444	0.56906	0.16742	0.56906
PS603513	PS612199	0.56903	0.50279	0.23174	0.56903
PS303350	PS604364	0.56898	0.34103	0.17471	0.56898
PS256100	PS600721	0.23646	0.56897	0.13394	0.56897
PS224120	PS235200	0.49665	0.56894	0.26207	0.56894
PS115210	PS214100	0.5689	0.49695	0.37491	0.5689
PS214100	PS601419	0.5689	0.52818	0.33342	0.5689
PS249000	PS601678	0.3968	0.56888	0.08371	0.56888
PS218330	PS607014	0.56885	0.46222	0.10045	0.56885
PS169150	PS310700	0.56883	0.13548		0.56883
PS248370	PS256520	0.4082	0.56879	0	0.56879
PS115210	PS167250	0.5246	0.56878	0.36108	0.56878
PS256730	PS601419	0.56877	0.49387	0.33342	0.56877
PS259900	PS600630	0.41019	0.56877	0.49504	0.56877
PS151100	PS613280	0.56876	0.33936	0	0.56876
PS204000	PS243310	0.56876	0.49127	0.28482	0.56876
PS204000	PS224120	0.4018	0.56875	0.27808	0.56875
PS121210	PS182250	0.56874	0.22274	0.37962	0.56874
PS239300	PS242860	0.56874	0.43454	0.40814	0.56874
PS118220	PS603513	0.30943	0.56872	0.23174	0.56872
PS608594	PS608808	0.56871			0.56871
PS126800	PS604233	0.56869	0.09157	0.17471	0.56869
PS177900	PS214150	0.56868		0.20103	0.56868
PS601675	PS608567	0.56868	0.50783	0.17309	0.56868
PS134600	PS608594	0.56866	0.31784	0.33342	0.56866
PS187950	PS607014	0.55969	0.56862	0.11161	0.56862
PS271930	PS602014	0.35161	0.5686	0.13589	0.5686
PS114580	PS136800	0.41996	0.56859	0.28392	0.56859
PS251200	PS607765	0.52155	0.56857	0.1738	0.56857
PS251200	PS610542	0.28877	0.56857	0.10045	0.56857
PS251270	PS602014	0.56857	0.47895	0.19656	0.56857
PS214150	PS605711	0.38006	0.56855	0.409	0.56855
PS214450	PS272430	0.56854	0.47585	0.35308	0.56854
PS108720	PS194070	0.56853	0.32184		0.56853
PS312080	PS601390	0.56852	0.28253	0.13952	0.56852
PS234200	PS266900	0.55286	0.56851	0.2446	0.56851
PS236730	PS612286	0.37077	0.5685	0.44408	0.5685
PS218330	PS604931	0.1316	0.56848	0	0.56848
PS179850	PS601419	0.56846	0.44827	0.27785	0.56846
PS179850	PS601144	0.56842	0.4651	0.15155	0.56842
PS126800	PS612286	0.56841	0.11626	0.38875	0.56841
PS153100	PS248370	0.25097	0.56841	0.16742	0.56841
PS189800	PS214450	0.41889	0.56841		0.56841
PS601390	PS604004	0.06635	0.56841		0.56841
PS115210	PS142690	0.4653	0.5684	0.35399	0.5684
PS300000	PS609060	0.16322	0.5684		0.5684
PS607634	PS614388	0.53402	0.56837	0.16742	0.56837
PS108300	PS300009	0.56835	0.52099	0.11959	0.56835
PS132400	PS233300	0.56834	0.12017	0	0.56834
PS158600	PS168600	0.5683	0.54637	0.25479	0.5683
PS158600	PS601764	0.56827	0.38274	0	0.56827
PS227650	PS601462	0.56827	0.34715	0.39766	0.56827
PS256100	PS601678	0.56827	0.17446	0.09301	0.56827
PS160700	PS175800	0.54599	0.39162	0.56825	0.56825
PS175800	PS188050	0.34343	0.40455	0.56825	0.56825
PS208000	PS607326	0.16075	0.56824	0.13022	0.56824
PS115200	PS277180	0.51221	0.5682	0	0.5682
PS164400	PS265120	0.49432	0.56819	0.19863	0.56819
PS190300	PS601675	0.56679	0.56817	0.28599	0.56817
PS259900	PS312080	0.56817	0.54395	0.4643	0.56817
PS136520	PS603513	0.56808			0.56808
PS190300	PS272430	0.56807	0.13589	0.41334	0.56807
PS203100	PS600462	0.32399	0.56807	0	0.56807
PS210600	PS605711	0.41314	0.56806	0.38472	0.56806
PS193900	PS259900	0.30761	0.56802	0	0.56802
PS265120	PS604348	0.56795	0.3754	0.19863	0.56795
PS175100	PS259700	0.50053	0.56791	0.44933	0.56791
PS123100	PS231090			0.5679	0.5679
PS136500	PS208000	0.14735	0.16859	0.5679	0.5679
PS136760	PS233400	0.45541	0.45071	0.5679	0.5679
PS208000	PS605432	0.2971	0.18537	0.5679	0.5679
PS252150	PS609129	0.18604	0.5679	0.4513	0.5679
PS105250	PS253600	0.56626	0.56789	0.20383	0.56789
PS209900	PS254130	0.24189	0.56789	0.33342	0.56789
PS121200	PS159000	0.56787	0.20577	0.1508	0.56787
PS236100	PS251270	0.26916	0.56783	0.25479	0.56783
PS277180	PS607326	0.27647	0.56781	0	0.56781
PS190300	PS266600	0.56772	0.08386	0.21424	0.56772
PS174050	PS249500	0.3483	0.56769	0.2446	0.56769
PS300751	PS601419	0.56769	0.50933	0.25024	0.56769
PS183600	PS609129	0.56766		0.27808	0.56766
PS132400	PS145980	0.56763	0.14231	0	0.56763
PS235200	PS604004	0.36014	0.56763		0.56763
PS136760	PS212065	0.56761	0.30522	0	0.56761
PS193500	PS259900	0.46026	0.56759	0.22244	0.56759
PS212066	PS309510	0.44419	0.56756	0.23658	0.56756
PS124900	PS248600	0.22962	0.56754	0.12982	0.56754
PS225750	PS600462	0.55296	0.56754	0.48372	0.56754
PS115200	PS153840	0.56752	0.44485	0.13952	0.56752
PS134600	PS604364	0.56749	0.3332	0.29993	0.56749
PS153840	PS309800	0.56748	0.2703	0.13394	0.56748
PS231200	PS603513	0.3211	0.56747	0.2446	0.56747
PS400044	PS604931	0.41303	0.56744	0.29683	0.56744
PS142690	PS252350	0.56743	0.48162	0.2446	0.56743
PS157600	PS276700	0.20987	0.56743	0.13952	0.56743
PS236730	PS613038	0.56742	0.12658	0.15772	0.56742
PS225750	PS612286	0.56737	0.20033	0.22236	0.56737
PS160900	PS615952	0.38662	0.41632	0.56735	0.56735
PS614675	PS615952	0.25547	0.52737	0.56735	0.56735
PS122470	PS615040	0.56734	0.41639	0	0.56734
PS305100	PS614039	0.56734	0.39495	0.15578	0.56734
PS162000	PS276700	0.23597	0.5673	0.1435	0.5673
PS213300	PS233400	0.5673	0.48032	0.22931	0.5673
PS253310	PS256520	0.56726	0.35619	0	0.56726
PS220400	PS614675	0.11757	0.56725	0.15578	0.56725
PS202200	PS210600	0.56722	0.3604	0.19863	0.56722
PS174050	PS251270	0.18439	0.5672	0.3194	0.5672
PS177900	PS612199	0.5672		0.23174	0.5672
PS254130	PS300352	0	0.56716	0	0.56716
PS239300	PS612199	0.56715	0.45272	0	0.56715
PS115200	PS208000	0.42576	0.56712	0.37388	0.56712
PS143880	PS607634	0.3377	0.56712	0.16742	0.56712
PS214100	PS309510	0.56512	0.56709	0.23658	0.56709
PS259900	PS305100	0.32632	0.56706	0.26207	0.56706
PS177900	PS241550	0.56705		0.35186	0.56705
PS277180	PS607426	0.14822	0.56702	0	0.56702
PS107250	PS613155	0.567	0.41183	0.10464	0.567
PS162400	PS604931	0.25207	0.567	0.43535	0.567
PS266600	PS604772	0.567	0.46998	0.20838	0.567
PS300000	PS309801	0.567	0.52075		0.567
PS191100	PS614080	0.343	0.56699	0.17763	0.56699
PS193500	PS616814	0.50828	0.56698		0.56698
PS178600	PS615895	0.56693	0.20141	0.45507	0.56693
PS191100	PS224120	0.5265	0.56693	0.2446	0.56693
PS156610	PS306400	0.40972	0.56692	0.2446	0.56692
PS605432	PS616814	0.56692	0.54489		0.56692
PS161050	PS211530	0.37133	0.56691	0	0.56691
PS607596	PS616814	0.53638	0.5669		0.5669
PS120435	PS231090			0.56687	0.56687
PS300009	PS613038	0.56686	0.29681	0.11161	0.56686
PS133100	PS300009	0.29139	0.56684	0.13952	0.56684
PS100300	PS224120	0.33595	0.56681	0.23174	0.56681
PS256450	PS266900	0.5668	0.44555	0.17135	0.5668
PS610489	PS614675	0.2048	0.48741	0.56679	0.56679
PS106600	PS607596	0.56676	0.35137	0.22931	0.56676
PS120100	PS174050	0.56675	0.47291	0.25964	0.56675
PS160565	PS607326	0	0.56674	0.33342	0.56674
PS112240	PS178600	0.14866	0.56673	0.2446	0.56673
PS174050	PS176670	0.24794	0.56673	0.30575	0.56673
PS258150	PS271930	0.56673	0.48436	0.30575	0.56673
PS608808	PS613038	0.56673			0.56673
PS228520	PS609129	0.56672	0.36018	0.46739	0.56672
PS123100	PS249270	0.56666	0.23202	0.08371	0.56666
PS224120	PS607426	0.46751	0.56665	0.37392	0.56665
PS105550	PS250950	0.50925	0.46657	0.56662	0.56662
PS133100	PS607426	0.34017	0.53065	0.56662	0.56662
PS147950	PS233400	0.47992	0.33876	0.56662	0.56662
PS147950	PS615895	0.38898	0.2431	0.56662	0.56662
PS154500	PS193100	0.54878	0.34819	0.56662	0.56662
PS179850	PS615895	0.51209	0.28417	0.56662	0.56662
PS250950	PS615895	0.2735	0.35011	0.56662	0.56662
PS303350	PS600630	0.49474	0.36724	0.56662	0.56662
PS114580	PS601419	0.30036	0.56659	0.29993	0.56659
PS136500	PS268000	0.56656	0.27002	0.44879	0.56656
PS160120	PS239300	0.28113	0.56654	0	0.56654
PS108720	PS123100	0.56651	0.22054		0.56651
PS143880	PS175100	0.56648	0.44667	0.13394	0.56648
PS251200	PS607426	0.2754	0.56646	0.20383	0.56646
PS257300	PS275200	0.33566	0.56645	0.17167	0.56645
PS204000	PS248370	0.30149	0.56641	0.16742	0.56641
PS180849	PS224120	0.55271	0.56639	0.27596	0.56639
PS136760	PS600462	0.46478	0.56638	0	0.56638
PS233400	PS266900	0.5325	0.56637	0.23815	0.56637
PS105550	PS136800	0.39932	0.56636	0.22931	0.56636
PS212066	PS236100	0.38208	0.56634	0.21566	0.56634
PS101800	PS600165		0.5663		0.5663
PS122470	PS300352	0.56627	0.46453	0	0.56627
PS161800	PS308240	0.56625	0.45705	0.25318	0.56625
PS249270	PS604931	0.56623	0.26477	0	0.56623
PS212066	PS300345	0.39915	0.56618	0.23174	0.56618
PS193900	PS608583	0.56617	0.22652	0	0.56617
PS254130	PS308240	0	0.56617	0.19863	0.56617
PS229200	PS615895	0.50634	0.26473	0.56614	0.56614
PS257300	PS312170	0.32476	0.56611	0.15287	0.56611
PS265120	PS604931	0.47216	0.56609	0.54419	0.56609
PS602014	PS607426	0.10283	0.55075	0.56609	0.56609
PS156200	PS615040	0.56602	0.48286	0	0.56602
PS164400	PS277450	0.56602	0.55198	0	0.56602
PS224050	PS607326	0.56602	0.35905	0.30575	0.56602
PS310700	PS601419	0.56594	0.27366		0.56594
PS132400	PS265450	0.56591	0.12271	0	0.56591
PS157600	PS234200	0.56591	0.46654	0.23174	0.56591
PS104500	PS256730	0.5659	0.36354	0.30575	0.5659
PS136760	PS175800	0.56589	0.30883	0.49486	0.56589
PS160565	PS300352	0	0.56586	0	0.56586
PS600721	PS614675	0.05297	0.56585	0.39168	0.56585
PS603041	PS615952	0.56583	0.48626	0.51237	0.56583
PS143880	PS303350	0.5571	0.56579	0.11161	0.56579
PS121210	PS136800	0.42573	0.56578	0.09567	0.56578
PS158600	PS271930	0.11181	0.56577	0.33342	0.56577
PS113900	PS251270	0.21612	0.56576	0.27267	0.56576
PS160150	PS248600	0.34559	0.56576	0.19448	0.56576
PS214100	PS236100	0.43198	0.56574	0.21566	0.56574
PS112240	PS609129	0.17523	0.56569	0.27808	0.56569
PS117550	PS308240	0.56569	0.35386	0.19473	0.56569
PS163950	PS188550	0.56569	0.18436		0.56569
PS605389	PS607014	0.56569	0.32499	0.10045	0.56569
PS160900	PS609192	0.34097	0.50653	0.56568	0.56568
PS136800	PS277450	0.56562	0.3505	0	0.56562
PS214450	PS601198	0.54231	0.20972	0.56561	0.56561
PS157600	PS218330	0.5656	0.26539	0.30575	0.5656
PS133100	PS602014	0.56557	0.34517	0.33427	0.56557
PS105650	PS136500	0.35153	0.37789	0.56555	0.56555
PS108600	PS136760	0.18733	0.33403	0.56555	0.56555
PS135700	PS231090			0.56555	0.56555
PS231090	PS243310			0.56555	0.56555
PS143880	PS607411	0.56552	0.21645	0.16742	0.56552
PS601198	PS607411	0.56551	0.07188	0.25318	0.56551
PS248370	PS601419	0.56547	0.49502	0.16742	0.56547
PS212065	PS601678	0	0.56546	0	0.56546
PS136500	PS187950	0.56542	0.26723	0.16742	0.56542
PS222470	PS275200	0.46115	0.56538	0.12176	0.56538
PS211400	PS260370	0.56536	0.19855	0.18667	0.56536
PS220210	PS600721	0.27882	0.56535	0.12557	0.56535
PS604004	PS607765	0.33544	0.56533		0.56533
PS108600	PS600513	0.56532	0.48013	0.37852	0.56532
PS147920	PS601764	0.56526	0.40531	0	0.56526
PS204000	PS210200	0.56526	0.38711	0.19473	0.56526
PS104290	PS614675	0.18707	0.36433	0.56524	0.56524
PS220210	PS271930	0.11274	0.56524	0.35186	0.56524
PS160700	PS202200	0.56521	0.50803	0.24647	0.56521
PS400044	PS614080	0.5652	0.46572	0.42982	0.5652
PS160700	PS309801	0.55174	0.56519	0.1435	0.56519
PS175800	PS260370	0.56519	0.43817	0.47129	0.56519
PS106600	PS176670	0.44152	0.56517	0.33342	0.56517
PS169150	PS251450	0.12012	0.56516		0.56516
PS160150	PS239300	0.31861	0.56514	0	0.56514
PS143880	PS215100	0.55086	0.56512	0.11959	0.56512
PS309800	PS312170	0.54777	0.56512	0.14715	0.56512
PS135700	PS600721	0.36893	0.4885	0.5651	0.5651
PS135700	PS609308	0.51876	0.54309	0.5651	0.5651
PS105550	PS604233	0.56508	0.32542	0.16677	0.56508
PS228520	PS308350	0.56507	0.44649	0.20383	0.56507
PS127550	PS208085	0.50697	0.56506	0.24647	0.56506
PS203300	PS607634	0.55547	0.56506	0.16742	0.56506
PS601678	PS603278	0.56506	0.48991	0.30572	0.56506
PS211530	PS214700	0.35777	0.56504	0	0.56504
PS202200	PS222470	0.56501	0.32902	0.16742	0.56501
PS202700	PS607411	0.56501	0.26344	0.32551	0.56501
PS259700	PS300633	0.565	0.44103		0.565
PS304500	PS604233	0.565	0.23033	0.18078	0.565
PS309530	PS309801	0.54739	0.56499	0.43055	0.56499
PS251200	PS613155	0.30735	0.5649	0.09567	0.5649
PS161800	PS168600	0.56486	0.38241	0.26935	0.56486
PS162000	PS189800	0.56484	0.40497		0.56484
PS133100	PS188550	0.56481	0.24649		0.56481
PS104500	PS607765	0.56479	0.05734	0.1738	0.56479
PS194070	PS220210	0.21763	0.56477	0.27808	0.56477
PS191100	PS233400	0.56475	0.47051	0.20838	0.56475
PS222470	PS258150	0.27509	0.56472	0.16742	0.56472
PS229200	PS239300	0.56471	0.28949	0	0.56471
PS143880	PS208500	0.56464	0.30134	0.16742	0.56464
PS115150	PS603513	0.31558	0.56456	0.12512	0.56456
PS116200	PS603513	0.25343	0.56456	0.21112	0.56456
PS257300	PS601462	0.56456	0.25925	0.13952	0.56456
PS157600	PS193000	0.56454	0.12729	0.30575	0.56454
PS126800	PS259700	0.56453	0.16036	0.30575	0.56453
PS604348	PS609161	0.56453	0.37179	0.12557	0.56453
PS211530	PS613155	0.56451	0.51272	0	0.56451
PS309800	PS613155	0.56451	0.29466	0.11591	0.56451
PS169150	PS600165		0.56445		0.56445
PS161800	PS602014	0.56442	0.30169	0.19192	0.56442
PS167250	PS300000	0.26077	0.56442		0.56442
PS115200	PS210200	0.31437	0.54579	0.56438	0.56438
PS249000	PS256450	0.41175	0.56435	0.17135	0.56435
PS113900	PS188550	0.56432	0.47288		0.56432
PS224050	PS614372	0.27511	0	0.56431	0.56431
PS188550	PS310300	0.43076	0.56429		0.56429
PS601144	PS607326	0.37966	0.56423	0.16671	0.56423
PS224690	PS251450	0.5642	0.48005	0	0.5642
PS175100	PS201000	0.56419	0.4149	0.44933	0.56419
PS147950	PS603041	0.56418	0.33194	0.49904	0.56418
PS188050	PS607634	0.56418	0.51671	0.16742	0.56418
PS212066	PS609060	0.56418	0.49661	0.13952	0.56418
PS224690	PS268000	0.43758	0.56416	0.55716	0.56416
PS300345	PS604364	0.56415	0.22759	0.20383	0.56415
PS231200	PS601419	0.4546	0.56409	0.26207	0.56409
PS160565	PS208500	0.56406	0.2959	0.33342	0.56406
PS174050	PS256450	0.48324	0.56406	0.17107	0.56406
PS269500	PS608594	0.56405	0.15199	0.30575	0.56405
PS601144	PS607426	0.14236	0.56405	0.15191	0.56405
PS252350	PS607596	0.35284	0.53534	0.56402	0.56402
PS277180	PS602483	0.4461	0.56399	0	0.56399
PS108720	PS116200	0.56397	0.49017		0.56397
PS127000	PS614039	0.13928	0.56393	0.15449	0.56393
PS220400	PS222470	0.37413	0.56393	0.07175	0.56393
PS151623	PS277180	0.56391	0.3086	0	0.56391
PS211400	PS231050	0.56391	0.54736	0.20383	0.56391
PS212066	PS607596	0.56388	0.48638	0.19863	0.56388
PS227650	PS271930	0.55066	0.56387	0.23174	0.56387
PS224050	PS300009	0.35732	0.56386	0.16742	0.56386
PS168000	PS257300	0.31265	0.56384	0.17253	0.56384
PS600513	PS605432	0.56384	0.36859	0.09301	0.56384
PS252150	PS300633	0.5285	0.5638		0.5638
PS304500	PS601419	0.5638	0.44115	0.26134	0.5638
PS118450	PS224690	0.56374	0.07787	0.25964	0.56374
PS161800	PS278300	0.20367	0.56374	0.27178	0.56374
PS117550	PS256450	0.44658	0.32783	0.56373	0.56373
PS607426	PS608567	0.14663	0.56373	0.15288	0.56373
PS257300	PS615895	0.31849	0.56372	0.2446	0.56372
PS309510	PS616814	0.56371	0.53355		0.56371
PS175800	PS609129	0.25514	0.5637	0.4513	0.5637
PS135900	PS614080	0.56368	0.46812	0.17744	0.56368
PS121210	PS312170	0.18556	0.56366	0.06088	0.56366
PS604169	PS609161	0.43089	0.39928	0.56363	0.56363
PS604348	PS604931	0.26572	0.56358	0	0.56358
PS124900	PS132400	0.56357	0.17145	0	0.56357
PS235200	PS603041	0.56357	0.41905	0.19721	0.56357
PS127000	PS194070	0.0742	0.56356	0.27808	0.56356
PS100300	PS259900	0.32389	0.56355	0.22931	0.56355
PS142690	PS607411	0.56352	0.28687	0.30159	0.56352
PS236100	PS600721	0.27361	0.56352	0.32324	0.56352
PS244400	PS607411	0.5635	0.32758	0.32551	0.5635
PS135500	PS612199	0.56349	0.34232	0.17309	0.56349
PS211530	PS303350	0.531	0.56349	0	0.56349
PS214700	PS600630	0.56348	0.2779	0.27785	0.56348
PS105550	PS608567	0.56346	0.29858	0.16677	0.56346
PS136800	PS142690	0.41938	0.56344	0.26389	0.56344
PS233400	PS603278	0.48067	0.3319	0.56343	0.56343
PS203100	PS224690	0.41563	0.5634	0.17309	0.5634
PS212066	PS609161	0.5634	0.29645	0.11959	0.5634
PS112240	PS600462	0.06306	0.56339	0	0.56339
PS604364	PS614742	0.56339	0.36589	0.1917	0.56339
